,content,label
2014,"Ở Việt Nam, nơi mà xe máy đến nay đông hơn xe hơi, Uber Technologies Inc là giúp tạo ra một thế hệ mới của trình điều khiển tự động với các khoản vay ngân hàng đầu tiên thời gian cho việc mua xe . http://www.arkansasonline.com/news/2016/jun/27/Uber-helps-vietnamese-get-car-loans/?f=business",positive
2015,"Hồ Ngọc Hà, Dương Triệu Vũ, Phi Nhung…hết mình trong đêm nhạc của Mr Đàm",positive
2016,Dm. Lại PR cho Tàu. Vãi cả Tinh Tế ko có tý tinh thần dân tộc nào cả.,negative
2017,Em đẹp lung linh huyền ảo.Em làm mê đắm nhiều người.Anh sẽ cưới em.Anh sẽ nhìn em đắm đuối và em hãy bảo lưu ánh mắt của anh vào trong trái tim e nhé.,positive
2018,Note 4 xài vẫn ngon :3,positive
2019,Oi cái điện thoại,neutral
2020,Bphone là hàng việt nam chất lượng trung quốc,neutral
2021,Tui sợ nhất là Lg G3 G4 đừng trong mong gì tui ủng hộ Lg nữa. Bệnh đột tử của Lg là ám ảnh của anh em trên diễn đàn và trong đó có tôi.,negative
2022,"Chuẩn, macbook đẹp sợ luôn ^^",positive
2023,Con của mình cũng hay bị mất sóng đang ko hiểu tại sao? khả năng ROM cũ chưa lên 4.0.4 nên nó lỗi. Bác nào biết uprom làm bài hướng dẫn anh em để e vọc với. Dùng đồ này ko vọc ngứa ngáy tay chân quá hic hic,negative
2024,"@Gia Đình Nestle ơi m đk tk từ năm ngoái nhưng giờ sdt bị mất rùi vậy mình muốn thay đổi thông tin, cụ thể là sdt thì p lsao?m k chỉnh sửa và cập nhật lại thông tin dc",neutral
2025,"Trong khi vụ cá chết hàng loạt ở miền Trung còn đang loay hoay chưa có câu trả lời thì … ngay tại Hà Nội, các cán bộ chủ chốt của Viện Kiểm nghiệm vệ sinh an toàn thực phẩm quốc gia – Bộ Y tế vẫn ung dung tiếp tay cho Công ty URC VN, để lọt hàng chục triệu chai nước giải khát C2, Rồng Đỏ bị nhiễm độc chì quá giới hạn cho phép ra thị trường, gieo rắc mầm mống ung thư cho người dân VN.",negative
2026,"Tất cả các sản phẩm của Gerber (thuộc hãng Nestle-mỹ) . Hàng chất lượng có hoá đơn mua hàng tại siêu thị Walmart tại Mỹ, hạn sử dụng năm 2016",neutral
2027,"Bạn về quê rút cây bút chọc chọc nửa ngày xem mấy người biết Note 5 là gì? Trong khi rút 5s ra nghe gọi 2 phút ai cũng biết hàng Apple và khen sang thế, nghe rất sướng",positive
2028,"Khi ""CHIẾN BINH"" Exciter 150 khoác lên mình ""MÀU ÁO LINH"" cực đẹp,cực chất..<3 . --Boss-- . #Exciter150",positive
2029,Đẹp đó chứ,positive
2030,Hồ Ngọc Hà - Bay lên Ngân Hà . Beat By Daniel Mastro,neutral
2031,"Dung trên OS chán bo mẹ, chẳng có chức năng gì cả",negative
2032,Thôi mua m5 đi!!!rất tuyệt vời!!!,positive
2033,SH Mode bao n ạ,neutral
2034,Trông đẹp và khỏe...nhưng không đủ xiền.,positive
2035,"Nhân dịp 20 năm sinh nhật Vinaphone, VNPT Vinaphone triển khai chương trình tặng quà khách hàng với nhiều ưu đãi khủng. . Kể từ 26/5/2016 - 31/7/2016, Hòa mạng Vinaphone miễn phí Data dung lượng khủng. . Truy cập: http://hanoi.VNPT.vn/web/tintuc_chitiet.asp?news_id=6944 . Hoặc liên hệ: 18001166 hoặc (04) 1080 để biết thêm chi tiết.",positive
2036,"Mình trên tay e nó rùi. cực thích luôn. mà Bạn bik cái nút ở dưới cuối nút - volume ko? nó hình viên pin với biểu tượng bluetooth mà mình ko bik để làm gì. Ấn vào thì nó nói tiếng trung, ấn xíu là nó tắt btuetooth đi luôn. nghe nói là nó báo pin mà khổ cái là nó nói tiếng trung mình ko hiểu.",positive
2037,"3 năm r Apple k giữ đc bí mật cho sản phẩm mới, cái rất quan trọng từ thời S.Jobs, giờ tám tam rồi, năm nay thấy anh kín tiếng hẵn :)) cố ý tung ra mẫu nào đó rồi tự PR lên đánh lạc hướng là quá đẹp :v như mấy tháng trước cái đt gì đó bên china mà ngta nói ip7 ấy, CEO apple còn lên twitter ""hờn"" 1 phát làm ai cũng nghĩ đó là ip7 thật :))",neutral
2038,Thật không thể tin nổi đây là bãi Hồng Vàn - đảo Cô Tô.+568,positive
2039,Anh ơi bên anh có bán sim đầu số mới 086 của Viettel không ạ???,neutral
2040,"Loa cong là công nghệ mới của Samsung đó bạn, tạo cho cảm giác nghe tốt hơn khi ở trong phòng tróng, đặc biệt là với những người dùng là gia đình. Dàn này đem đến trải nghiệm ấm cúng cho cả gia đình.",positive
2041,"đẹp , đơn giản và táo thứ 2 của thế giới rồi , kể ra ông Xào Mì này ăn cắp ý tưởng + thiết kế na ná của Apple cũng đỉnh thật , không phủ nhật đồ của Xào Mì quá ngon , mình có mua con Xào Mì 4 , năm ngoái dận nhau con người yêu nó đập đến lần thứ 2 mới vỡ màn , đập mạnh mà chỉ trầy cái viền",positive
2042,ôi hoành tráng quá đi ấy công nhận sữa Vinamilk an toàn và tiệt trùng an tâm dùng rồi,positive
2043,AD ơi card Viettel có thế nạp lại bình thường dk chưa zậy ad,neutral
2044,Mấy con ốc đem về luộc mà ăn chứ để nó bám vào loa kiểu ấy mất thẩ mỹ quá.,negative
2045,"Thu Phương nói về chuyện Phương Thanh ra tay ""tát"" Hồ Ngọc Hà để đánh ghen giúp mình gây xôn xao dư luận Click để xem bài viết !",neutral
2046,"Chỉ giật tít lung tung , bí thư Đinh La Thăng chỉ đề nghị chứ đâu có chỉ đạo Vinamilk mà Vinamilk từ chối .",negative
2047,Động cơ của Bê Trần đến FU để làm gì. Tại sao anh ta đến. Chúng ta hãy đón xem tập tiếp theo của 60 Phút Mở phần tiếp theo nhé.,neutral
2048,của ngày hôm nay đây... chắc bye em VNPT này luôn quá,negative
2049,Có ai còn nhận ra chất BB điểm danh hộ cái. Heyza...,neutral
2050,thế mà ip 6 lại đang nắm giữ kỉ lục bán hàng và toàn bộ smp trên thế giới đấy. vô google xem nhé,positive
2051,"Nếu không an toàn thì cứ mang đi kiểm tra để chứng minh như Rồng Đỏ, C2 .",neutral
2052,"Vòi rồng ở Cô Tô . Khoảng 9h sáng vòi rồng xuất hiện trên đảo Cô Tô (Quảng Ninh), đến 13h30 trong mưa giông mạnh, vòi rồng xuất hiện lần thứ hai làm cháy một số tivi, quật đổ nhiều cây xanh.",negative
2053,Mạng xã hội dậy sóng về chương trình “60 Phút Mở” của VTV,negative
2054,có 1 sự đói k hề nhẹ. sôi cũng lên giá.,negative
2055,"Sau khi gửi hình đo độ TƯƠI tại đây bit.ly/Chon-bua-sang-Nestle-moi-sang-Tuoi trước 10h sáng nay, nhà mình nhớ chụp lại màn hình có số điểm TƯƠI và đăng lên Facebook cá nhân của mình kèm hastag #chonbuasangNestle #moisangTuoi nhé! . . Sau đó gửi ngay đường link hình vừa đăng trên Facebook của mình ngay bên dưới. Ngoài giải ngày của chương trình, Gia Đình Nestlé sẽ đặc biệt tặng thêm 10 món quà cho 10 gia đình có số điểm TƯƠI cao nhất hôm nay đấy ^_^",neutral
2056,Giá chát quá.,negative
2057,Kiểu khởi nghiệp thường có cùng 1 e: . Trong garage xe ở nhà . Trong nhà kho . Gặp khó khăn trong việc gọi xe như Uber........,negative
2058,"Kotex có ngay , có ngay",neutral
2059,"Ủng hộ, tôi sẽ mua tặng vợ 1 cái B2",positive
2060,"gái gái PS: máy ảnh hơi ẹ, ko trong, màu ko thật",negative
2061,"C2, Rồng Đỏ nhiễm độc chì, lên tv thời sự, ngừng bán hàng các kiểu thì không đưa tin, lôi mấy cái tin cũ ra rồi viết lại ngày, bó tay",negative
2062,Exciter 150 dán tem trùm phối màu đỏ đen tuyệt đẹp tại shop. . Tem làm được tất cả các màu theo yêu cầu ace nhé.,positive
2063,nên up bạn ah minh up lên tuy có mất mấy gb bộ nhớ nhưng máy chạy ngon sóng sánh khỏi phải bàn luôn đặc biệt là pin trâu hơn hẳn,positive
2064,Đáp án C vì Kotex là tuyệt đối mà..!,positive
2065,"Nãn rồi, toàn đại gia, game hít máu hơn Kotex",negative
2066,"ANTĐ - Những bộ trang phục bằng lụa tơ tằm mát mẻ nhưng trẻ trung, thanh lịch của NTK Xuân Lê giúp tôn lên vóc dáng của Hoa hậu Nguyễn Cao Kỳ Duyên.",positive
2067,"Đang sài em 32E310, thấy cũng rất ok, màu cũng đẹp!",positive
2068,Mới lên trang gearbest.com mà nó có giá gần 40usd lận 15/7 bắt đầu giao hàng,neutral
2069,Cô Tô Hôm nay về với Cô Tô Ô tô thì ít ca nô thì nhiều Xanh xanh biển biếc... mắt cười Nôn nao con sóng như mời khách say... Xa xa cuối tận chân mây Thấp thoáng vài chiếc thuyền câu...im lìm Sóng xô bờ mãi chẳng im Thuyền xô biển biết đi tìm nơi đâu Thuyền xô con sóng bạc đầu Hoàng hôn trên biển ...nát màu nhớ thương Xa trông mãi cuối con đường Hình như có tiếng thân thương ...gọi về (Nxdiep.lg2@bacgiang .edu.vn) See More,positive
2070,cứ cả bộ cho chắc các bác ạ.nói chung con nào cũng ngon cả nhưng chụp fuji vẫn thích hơn.,positive
2071,Giầu to khi cài VBem. Nhận thẻ cào 50k Viettel sau khi cài game nhanh tay !!,neutral
2072,nói thật xấu hơn Z nhiều! E đang dùng Xperia Ray 2011 ko có gì phải phàn nàn! Còn Sony sau này giá chát thôi hết dám rớ tới :v,negative
2073,Mặt lạ SH Mode có SHip hàng không ak. Xe e màu trắng.,neutral
2074,nói ko với asus tôi gặp q500a từ đầu đến cuối trục trặc giờ bỏ chừa,negative
2075,Rất tiếc khi tỉ số đã là 3-0 cho u19 Viettel,negative
2076,"Không vội vàng mua giá cao, giảm giá nhanh thôi.",neutral
2077,vâng lại hút máu ngày xưa mình biết hãng Kotex nổi tiếng bây giờ mình biết thêm hàng vinagame chị em nào đến tháng ủng hộ hãng đê,negative
2078,"Toi thi quat cai 65"" khong can phai lan tan, o nha dang coi cai 42"" chua da tinh sang nam qua tet nha cua on dinh lam 1 e 65"" de phong khach coi cho suong mat.",neutral
2079,"tẩy chay c2 và Rồng Đỏ, tẩy chay tất cả sp của urc.",negative
2080,Bên trang Uber có mình chị My team Iron chống lại cả thế giới team Captain kìa chị kaka,negative
2081,ad sao k nạp đc thẻ Viettel,negative
2082,"Tôi đang xài 6s 16Gb. Các đời iPhone, iPAd trước vẫn 16Gb. Vẫn nghe gọi upload, download, soạn thảo văn bản, vẽ vời bình thường. Tất cả cho lên ""mây"" hết. Có người sẽ nói , không có wifi, internet... Thì sẽ méo mặt. Vâng. Đúng vậy. Có điều họ nên hiểu là "" chơi"" đồ công nghệ thì phải có hạ tầng công nghệ tương đương. Chứ chơi bản Smartphone mà không biết quản lý dung lượng mở rộng thì 512GB vẫn "" méo"" như thường",neutral
2083,"Nguyen Tung, ngũ cốc Nestle nè,có gói 200gr.Thử k??",neutral
2084,Ad ơi gần hết ngày 22 rồi đó. Đừng nói giống Bphone nha,negative
2085,Nhắm lúc đó mua dc thì hãy lên tiếng bạn nhé.,neutral
2086,Mới lên sáng nay và bị lỗi wifi yếu thấy rõ và bị lỗi messege không gọi được nãn gê,negative
2087,"Bạn nào có sử dụng Viber để tám hằng ngày thì đừng bỏ lỡ chương trình ưu đãi có 1 0 2 ""Gửi Nhau Niềm Vui, Lan Truyền Hứng Khởi"" đang diễn ra nha!!!!",positive
2088,"Vâng thưa bạn...Công nghệ vẫn không ngừng thay đổi, nói trước làm gì. Hàn quốc vẫn cần Mỹ trong nhiều lĩnh vực: hàng không vũ trụ, robot, năng lượng..... S Pen thì xài công nghệ Wacom của Nhật, chẳng là cái gì đâu.",neutral
2089,"Giống Xiaomi 96,69% Mà cục 10000 mới của Xiaomi ngon hơn, giá rẻ hơn nữa",positive
2090,"Sao lại không ra phiên bản màu đen, đàn ông dùng nó sẽ phong cách hơn đấy.",neutral
2091,"Chào admin, video clip về sản phẩm MILO bột mà fan page đăng tải là sản phẩm MILO bột bị làm giả tại Mã Lai, đã bị phát hiện và bị xử lý vào tháng 3/2015. Nguồn tin: http://www.straitstimes.com/asia/se-asia/fake-milo-found-in-malaysia-Nestle-teaches-consumers-how-to-spot-the-fake . Sản phẩm không có mặt tại Mã Lai và Việt Nam nên rất mong fan page đính chính lại thông tin để tránh làm người tiêu dùng Việt Nam hiểu lầm nhé. . Mong nhận được sự hỗ trợ của fan page. . Vũ Hằng - Quản lý cộng đồng mạng MILO Việt Nam",negative
2092,"nếu chủ thớt thích chụp hình thì quất con SH-01G cho sướng, camera hơn hẳn P-03E. Pin cũng tốt hơn, nhìn cũng đẹp hơn, giá cũng rẻ hơn.",positive
2093,sổ taycủa mình ghi lại toàn bộ công thức mà gia đình Nestle hướng dẫn hihi giờ tay nghề mình giỏi nên rất nhiu ui,positive
2094,Nhìn thấy thích cái điện thoại kia rồi,positive
2095,"""BB"" em thay đổi quá nhiều rồi, anh phải quyết định ly dị sau bao năm chung sống với em hic hic ^",negative
2096,Ăn bánh mì bà 3 chuyên uống Rồng Đỏ Huỳnh Điệp :3,neutral
2097,Ông anh công an cháu của ông chú Viettel hả,neutral
2098,Cước phí cho Uber motor được tính như nhế nào vậy ad?,neutral
2099,"Smart phone dễ hết pin,nên nhiều người dùng điện thoại mục đích nghe và gọi,họ sẽ chọn cùi bắp. Chứ đâu nhất thiết có tiền là xài smart phone.",neutral
2100,HDR tệ quá thể -_-,negative
2101,"Bên cạnh sự phát triển của ứng dụng chia sẻ như Uber, Grabtaxi... cùng sự phát triển của nhiều hãng taxi truyền thống, liệu Phương Trang Taxi có bứt phá được trong cuộc chơi mang tính cạnh tranh cao này?",neutral
2102,"Chờ 3 tháng sau xem giá nó là bao nhiêu nhé, không chát được vậy đâu",negative
2103,Giờ thì mình đã biết lý do ko đại gia nào chịu cưới Hồ Ngọc Hà.,neutral
2104,Kotex xai rat tot di dau e cug k ngai khj ra duong vao nhug ngay do nho vao su dung Kotex day ạ!!,positive
2105,Đồng ý với bạn. Mua máy nghe nhạc bây giờ đâu đến nổi phải sưu tập hàng cổ như vậy. Sony tôi không đánh giá cao SP nhưng lấp đầy các phán khúc máy nghe nhạc từ 2 - 22 triệu có vô vàn những sự lựa chọn. Họ sắm trái táo chứ đâu phải sắm cái máy chuyên nghe nhạc.,neutral
2106,Xe mình lúc nào cũng có đèn ban ngày Exciter,neutral
2107,"Xin phép adm.mình đăng nhờ tí ak. . Bên mình chuyên cung cấp phụ kiện,đồ chơi online Exciter,giá cả hợp lí. . Anh em nào cần inboox cho mình. . Call: 01672592470(Liên). . Đ/c: kcn Bắc thăng long.đông anh.hà nội.",neutral
2108,s7e thua toàn tập,negative
2109,Đẳng cấp đến nổi không có đường về! Muốn nhanh mượt phải mua máy mới. Apple mới đẳng cấp.,mix
2110,"35 củ cho 1 cái đồng hồ với rất nhiều chức năng mà chả biết người ta có dùng tới ko vì đã có smart phone rồi, hơn nữa phải sạc hàng ngày hay 2 ngày gì đó liệu có đáng để dùng ko? hay chỉ đáng để ""khoe""?",negative
