,Unnamed: 0,content,label
2125,2125,bất_cứ loại nước gì đóng lon chai đều là có chất_độc cả không phải chỉ rồng đỏ c đâu nhé nấu nước sôi để nguội mà uống chịu_khó thôi,negative
2126,2126,đổi với sh mode không nhung trần,neutral
2127,2127,iphone s sao rẻ vậy bạn,neutral
2128,2128,exciter hiện_nay bao_nhiêu một chiếc z ad,neutral
2129,2129,đù nếu_mà thằng bphone nó rẻ tao mới múc ad ạ đắt lòi cu tiền éo đâu mà xúc,negative
2130,2130,cũng có cùng thắc_mắc cơ_mà nếu không thay ssd được thì mua thẻ nhớ xịn gb gắn vào thì có ổn_định không ta,neutral
2131,2131,hola buenos dias algun chocolate nestle que no lleve lactosa gracias,neutral
2132,2132,ba con ma_cà_rồng vào một quán bar con thứ nhất cho tao một ly máu_nóng con thứ hai của tao máu lạnh nhé con thứ ba cho xin ly nước nóng nhé hai con mới trố mắt ra nhìn ó ò con thứ ba mới rút miếng kotex ra và nói nhìn cái đệch gì vại tao dùng trà nhúng mà chúng_mày nhìn gì lạ vaijjjj,neutral
2133,2133,định_giá ban_đầu cho htc cao quá hãy bán với trị thực thì sẽ khá hơn,negative
2134,2134,bột cerelac cua nestle úc vị lúa_mạch dành cho cac be từ m va m mùi_vị thơm ngon va dễ sử_dụng thanh phần giầu sắt va vitamin protein la lựa chon tốt cho khởi_đầu ăn dặm của bé hộp gr,positive
2135,2135,kotex siêu mỏng cánh,neutral
2136,2136,anh_chị_em cho em hỏi exciter gp dè bánh sau làm thế_nào đỡ văn bùn ạ,neutral
2137,2137,ssd không xoá dự_liệu chỉ đánh_dấu là trống có_thể ghi dữ_liệu lên thôi,neutral
2138,2138,trùng_hợp quá cũng đang dùng,neutral
2139,2139,diem cho ifone bảy la bo dung luong gb va thay the bang gb,positive
2140,2140,giá hạ nhiệt rồi lazada đang bán đ miễn_phí giao hàng vòng đeo tay xiaomi miband hai đen mua vòng đeo tay xiaomi miband hai đen chính hãng giá tốt tại lazada vn giao hàng tận nơi với nhiều chương_trình khuyến_mãi giảm_giá hấp_dẫn lazada vn,neutral
2141,2141,giá này nhiều em ngon hơn,negative
2142,2142,vpbank lừa_đảo khách_hàng quá là ăn_cướp vay tr lấy về được tr nhân_viên ngan hàng nói lãi đến khi kí hợp_đồng xong đưa giấy về lãi là đóng đ một tháng cả gốc và lãi đóng năm_tháng do lãi cao quá nên trả hết nó tính thế đéo nào mà phải thanh_toán tr tính ra trong vòng năm phải trả tổng tr thí quá xã_hội thâm,negative
2143,2143,chiến_dịch quảng_cáo của dầu_gội clear phải không nhẩy,neutral
2144,2144,món thạch sữa_chua ngoài chức_năng giải_khát thanh nhiệt cho cơ_thể thì sữa_chua và bột rong biển có trong thạch còn là liệu_pháp chăm_sóc da rất hiệu_quả khi sử_dụng thường_xuyên cả nhà mình đều yêu thích các sản_phẩm của vietfoods luu phuong phương vũ phương thuý nguyễn_mạnh hùng trương thị hồng,positive
2145,2145,thế không thì cho con bú kiểu gì mà đây là trong nhà có p nơi công_cộng đâu,neutral
2146,2146,trung_bình mỗi ngày sầm_sơn đón khoảng đến lượt khách toàn thị_xã có khoảng phòng nghỉ nhưng những ngày cuối tuần đều phải hoạt_động hết công_suất thường có tình_trạng “ cháy ” phòng,negative
2147,2147,phuoc cho sh mode loai tot bao nhieu vay bao gia luon nha,neutral
2148,2148,thơ hay cảnh đẹp có phải gần khu_vực sầm_sơn mà họ vẫn đồn là cá thần không_anh,positive
2149,2149,vinamilk hộp hay sữa bò,neutral
2150,2150,thik kiểu_dáng như s,positive
2151,2151,ai làm lái_xe uber motor chưa có mã giới_thiệu thì nhận mã vào hai chúng_ta cùg được tiền nhé zx q dbnue,neutral
2152,2152,chất_lượng của bb phải nói là tuyệt phong_cách cá_tính nếu giá mềm tí thì bb sẽ lấy lại thời huy_hoàng của mình,positive
2153,2153,mình muốn nói với cái chương_trình phút mở tức_là việc đấu_tố rất là hay đưa ra nhiều quan_điểm của nhiều người tuy_nhiên đéo phải cái vấn_đề gì cũng đem ra đấu_tố được lỗi vãi l ra mà nhất_là tạ thị bích loan hỏi_đi_hỏi lại cái câu để làm gì ạ óc bét hay sao ấy nhỉ,mix
2154,2154,có nhanh và nguy_hiểm quá không hồ ngọc_hà,neutral
2155,2155,tui đá fo bị dính cả cái kotex vào mặt,negative
2156,2156,fe credit vpbank cần tuyển gấp trưởng nhóm kinh_doanh người yêu_cầu đã có kinh_nghiệm quản_lý hoặc kinh_nghiệm sale ưu_tiên những người có kinh_nghiệm trong lĩnh_vực tài_chính ngân_hàng bảo_hiểm hình_thức làm_việc toàn thời_gian cố_định hành_chính,neutral
2157,2157,sh nhập i đ sh việt i đ sh mode đ airblate đ vision đ lead đ vespa lx đ xipo đ zip đ ex đ dream thái xịn đ dream việt đ wave đ cam_kết tất_cả các xe đều là xe mới,neutral
2158,2158,em thấy dùng khá ổn đấy chứ hiệu_năng tốt máy mượt pin tốt mọi ng đừng quá quan_tâm tới dung_lượng pin cách tối_ưu pin mới là vấn_đề thích xa mà chưa có tiền,positive
2159,2159,phút mở chia_sẻ trên mạng xã_hội để làm gì người nổi_tiếng và cách chia_sẻ trên mạng xã_hội mời các bạn xem và nêu ý_kiến của mình comcom ct,neutral
2160,2160,thấy hơi thô nhỉ,negative
2161,2161,nhớ tới đây bằng uber nhập mã “ halographyvn ” để được giảm đến vnd chuyến nhé các tình_yêu,neutral
2162,2162,là một đảo không có cư_dân sinh_sống cô_tô con hút khách du_lịch bậc nhất của quần_đảo cô_tô bởi những bãi biển hoang_sơ tuyệt đẹp,positive
2163,2163,chiên dịch trái_tim bên phải có hồ ngọc hà đóng nè,neutral
2164,2164,nhọ,negative
2165,2165,có cục cứt ra một cửa_hàng trưởng viettel telecom được có bảy triệu,negative
2166,2166,thích a ở chỗ là dám nói dám làm và làm sai dám nhận cuộc_đời ai dám chắc mình không từng một lần sai đúng không a mong a và gia_đình luôn thật nhiều sức_khoẻ để làm những việc có_ích cho đời,positive
2167,2167,tất_nhiên là chỉ smartphone của xiaomi rồi bác đang dùng miband sẽ nâng_cấp lên miband hai này,neutral
2168,2168,bạn cầm sáu với s bạn phân_biệt được không nếu nó không in chữ s đằng sau,neutral
2169,2169,đang dùng tv ss được hai năm một androi box rất hài_lòng,positive
2170,2170,hai năm trước từ_chối làm brand cho thằng rồng đỏ vì cái giấy chứng_nhận kiểm_nghiệm an_toàn của nó để làm hợp_đồng đặt box không có hoá_ra nguyên_nhân là đây may_mà không làm brand giúp nó không thì có tội với xã_hội quá,negative
2171,2171,cái nào cũng lưu_trữ được g tha_hồ lỡ như hết bộ_nhớ thì để_dành lưu ảnh cũng khoái,positive
2172,2172,liệu có lấy rom p d được không nhỉ có_thể xử_lí cái vụ bộ_nhớ,neutral
2173,2173,khu du_lịch ven biển sầm_sơn đang biến thành đại công_trường với bụi_bặm và lầy_lội việc tập_kết này ảnh_hưởng tới việc làm_ăn đánh_bắt gần bờ của ngư_dân địa_phương,negative
2174,2174,cứ blackberry at t hoặc t mobile mà chiến mấy bác ơi chất_lượng luôn chuẩn,positive
2175,2175,cái con rồng đỏ ở đâu ra vậy,neutral
2176,2176,cô_tô nhà tui đó,neutral
2177,2177,có cái thương_hiệu cấu_hình chưa phải mạnh nhất hét giá ngất_trời ế là phải thôi,negative
2178,2178,có xài bao_giờ chưa bạn phân_tích cho bạn biết hàng dựng hang like new nếu tinh_ý và có cầm qua hàng chính hãng là phát_hiện ngay mua chính hãng về bạn dám làm gì vơi chiếc máy đó không lỗi nhẹ cũng mang ra bh ngày chờ test mà ttbh thi ở vn mình được mấy cái có thái_độ tốt lở rơi vỡ cái đi tông con dt còn hàng_xách tay đa_số bán cho người có ich nhiều tìm_hiểu về nó gia phai chăng can_thiệp phần_mềm không ảnh_hưởng bảo_hành lở rơi vỡ thì thay con mới cung nhẹ hơn_nữa xài một năm đổi_mới cung ok hơn là hang chính hãng hai năm chưa dám đổi,neutral
2179,2179,exciter xe tau hay xe gì ha à,neutral
2180,2180,trước giờ không nghĩ là em mbs lại sản_xuất x max với camera khá là bá,positive
2181,2181,bên thiết_kế của apple lạc_hậu hết thời hoàng_kim,negative
2182,2182,ý_tưởng thiết_kế iphone của ép pồ lụi tàn quá nghèo,negative
2183,2183,làm gì có chuyện ông thăng ra_lệnh cho vinamilk ông thăng chỉ hỏi vì sao sữa không bán đc liên_hệ với vinamilk chưa mắc ở đâu thôi chứ làm_sao ra_lệnh cho vinamilk mua được page vớ_vẩn unfollow,negative
2184,2184,tránh xa mấy cái đt chính hãng tq này ra đây không phải là gia_công lắp_đặt tại tq nữa mà là đồ tq chính_hiệu,negative
2185,2185,chỗ cọc ngân_hàng là số tiền uber chuyển vào tài_khoản ngân_hàng cho bạn,neutral
2186,2186,một_số tập phim one piece mình down về mà báo bị cấm xài mạng vnpt làm_sao chỉnh lại được đây,negative
2187,2187,asus máy ngon mà dùng con z bốn cắm game cả đêm máy nóng rực lửa mãi mà nó không chết,positive
2188,2188,nắp lưng đẹp vậy màu này phù_hợp với giới trẻ và các lứa tuổi sinh_viên,positive
2189,2189,sân mới xây ở sầm_sơn liệu có xa trung_tâm quá ko flc ích_kỉ quá nhẩy chỉ lo làm kinh_tế cho khu nghỉ_dưỡng đến cái sân cũng mang về câu_khách,negative
2190,2190,phunutoday hoa_hậu nguyễn_cao_kỳ duyên từ khi đăng_quang đã không ít lần vấp phải ý_kiến của khán_giả khi trang_điểm già chát,negative
2191,2191,a thanh bui van chọn cô_tô biển xanh cát trắng đi thôi,neutral
2192,2192,mẫu_mã quá xấu và nhìn như đồ_chơi trẻ_em không đáng để mua với giá hai triệu,negative
2193,2193,bao_giờ cháu bạn lấy vợ lấy ck thì ip sẽ hết thời còn các hãng khác thì được các nhà_khảo_cổ học khai_quật,neutral
2194,2194,pasport bác ơi tải rồi nhưng không hiểu tại_sao lại không cài được,neutral
2195,2195,cấu_hình giá bán thương_hiệu đúng chất với tiêu_chí tiêu_dùng năm cho những khách_hàng thông_minh,neutral
2196,2196,đang có chương_trình ưu_đãi lớn của vpbank nè mọi người ơi,positive
2197,2197,bạn đăng_ký tin nhắn theo cú_pháp nào bạn nói rõ viettel kiểm_tra nhé,neutral
2198,2198,sài dt smartphone rất dễ bị lộ thông_tin và để lộ dấu_vết nên có_thể khẳng_định những người dùng dt cũ họ luôn muốn che_giấu thông_tin bản_thân trước mọi người phần_lớn nhũng người này là thành_phần không tốt,neutral
2199,2199,h brazil gặp sầm_sơn thanh_hoá cũng tắt điện,negative
2200,2200,quá tuyệt_vời công nghê đi đầu với tính_năng quét mống mắt trên note bảy hoạt_động khá nhanh không giống như tính_năng mở bằng vân tay vì nhiều khi không nhạy và nhanh bằng năm sẽ lại có hàng_loạt các hãng smartphone khác đưa công_nghệ này lên sản_phẩm của mình cho xem,positive
2201,2201,để xem ông này nói gì về phút mở,neutral
2202,2202,sầm_sơn về đêm thật tuyệt,positive
2203,2203,chào bạn iphone s plus gb có giá đ bạn có cơ_hội trúng phiếu mua hàng từ đ đến honda sh mode,neutral
2204,2204,giá tour cô_tô k bao_gồm những gì ạ,neutral
2205,2205,honda sh mode màu mới và airblade đã có về đến honda thu vân nhân_dịp noel va tết_dương_lịch honda thu vân có chương_trình khuyến_mãi đặc_biệt honda thu vân trân_trọng kính mời,neutral
2206,2206,hồ ngọc hà mà bị vk của bồ đánh thế_này thì sướng nhể,negative
2207,2207,sao tôi lại nhìn ra prime max cho ảnh đẹp hơn vậy nè,positive
2208,2208,công_ty cp thanh_hoá group tuyển_dụng lao_động phổ_thông cty cp vệ_sinh công_nghiệp thanh_hoá cần tuyển gấp lao_động phổ_thông làm_việc tại các công_trình đã hoàn_thiện xây_dựng ưu_tiên sầm_sơn tp quảng_xương đông_sơn bỉm_sơn tuổi nam_nữ từ đến có_thể làm lâu_dài hoặc thời_vụ công_nhật lương công_nhật k ngày liên_hệ_giang,neutral
2209,2209,ad ơi cho em hỏi thời_tiết cuối tuần sau ở cô_tô thế_nào ạ,neutral
2210,2210,các bạn ai vote thì vào sự_kiện để vote nhé vote ở đây không được tính điểm nhé link vote đây nhé và mục vote là mục gồm những dòng như thế_này vote cover august liệu ai sẽ trở_thành winner đây các fc cùng vote thôi nào chi dân hồ ngọc hà hay sơn tùng m tp đây,neutral
2211,2211,cùng vướng vào scandal tình_ái trong những ngày đầu năm song quế vân và hồ ngọc hà lại đang trải qua những cảm_giác khác nhau,negative
2212,2212,thật không_thể tin được thật không_thể tin được,positive
2213,2213,trước giờ vẫn thích xài hàng mỹ vì tính an_toàn và bảo_mật của họ giờ mới có hãng điện_thoại mới giá rẻ mà cấu_hình mạnh như_ý,positive
2214,2214,cty em dùng vnpt hễ có trục_trặc gọi là tới liền ah,mix
2215,2215,ad ơi vnpt school không có chữ_kí,negative
2216,2216,sh mode dk không a,neutral
2217,2217,ngân_hàng vpbank đang cố_tình che dấu sự_thật,negative
2218,2218,apple watch quá đẹp mẫu_mã xuất_sắc,positive
2219,2219,mình đang dùng note tuyệt nhưng hơi cô_đơn,mix
